Feature,Subgroup Range,AUC (Steatosis Above None),AUC (Steatosis Above NAFL),AUC (Steatosis Above Probable NASH),Spearman Corr (Steatosis Above None),Spearman Corr (Steatosis Above NAFL),Spearman Corr (Steatosis Above Probable NASH),Max AUC
Nephropathy 유무,"NAFL, Probable NASH, NASH, Cirrhosis",,0.5248101597276774,0.5252096204766108,,0.10193189437254366,0.11282801931405484,0.5252096204766108
Smoking,"Others, Probable NASH",0.5249597423510467,0.5249597423510467,,0.09540945895161841,0.09540945895161841,,0.5249597423510467
ALT,"Probable NASH, NASH, Cirrhosis",,,0.5249505928853755,,,0.04104289940532653,0.5249505928853755
Ischemic Heart Diseae 유무,"Others, None, NAFL, Probable NASH, NASH",0.5080703012912482,0.5095188646590516,0.5247498403236108,-0.032602419098012446,0.04520036935950258,0.10596214579712304,0.5247498403236108
DBP,"Probable NASH, NASH, Cirrhosis",,,0.5247035573122529,,,0.04065661771935021,0.5247035573122529
Smoking,"Probable NASH, NASH, Cirrhosis",,,0.5247035573122529,,,0.07234503794530646,0.5247035573122529
Cerebrovascualr disease 유무,"None, NAFL, Probable NASH",0.5242718446601942,0.5032206119162641,,0.09772194342603734,0.0159193341559351,,0.5242718446601942
T.bil,"None, NAFL",0.5241228070175439,,,-0.03830550012051321,,,0.5241228070175439
Nephropathy 유무,"None, NAFL, Probable NASH, NASH, Cirrhosis",0.5053446771378708,0.5212364105398932,0.5240246957766643,0.015277853781913408,0.0934102620584852,0.10723082883419145,0.5240246957766643
고혈압유무,"Probable NASH, NASH, Cirrhosis",,,0.5239624505928854,,,0.04818148905596752,0.5239624505928854
SFA (Area),"Probable NASH, NASH",,,0.5238774055595153,,,-0.04095037146454929,0.5238774055595153
Cerebrovascualr disease 유무,"None, NAFL, Probable NASH, NASH, Cirrhosis",0.5235602094240838,0.503869541182974,0.5030422333571939,0.07409289801127257,0.018725331398873713,0.014938632767543644,0.5235602094240838
고혈압유무,"Others, NAFL",0.5233918128654971,,,0.06243905410544628,,,0.5233918128654971
Sex,"None, NAFL, Probable NASH",0.5232605177993527,0.5201288244766507,,-0.03642615618790674,-0.03869987587328839,,0.5232605177993527
이상지질혈증 유무,"NAFL, Probable NASH",,0.5230739893211289,,,0.055977716304101255,,0.5230739893211289
T.bil,"NAFL, Probable NASH, NASH, Cirrhosis",,0.5225189840272323,0.5183693733451015,,0.03582299255097863,0.03183299728992942,0.5225189840272323
PLT,"NAFL, Probable NASH",,0.5225019069412662,,,0.03875656794170305,,0.5225019069412662
Nephropathy 유무,"Others, Probable NASH",0.5217391304347826,0.5217391304347826,,0.1285845501133897,0.1285845501133897,,0.5217391304347826
T.bil,"None, NAFL, Probable NASH",0.5214401294498382,0.5064412238325282,,-0.02918081870207524,0.010763057301095953,,0.5214401294498382
LDL,"Others, Probable NASH",0.5213365539452496,0.5213365539452496,,0.04121047571175274,0.04121047571175274,,0.5213365539452496
PLT,"Others, None, NAFL, Probable NASH",0.5190367409099562,0.5209339774557167,,0.03103923692076211,0.03319382362081615,,0.5209339774557167
Age,"None, NAFL",0.5208333333333334,,,-0.03297284310327286,,,0.5208333333333334
이상지질혈증 유무,"None, NAFL, Probable NASH",0.5026294498381877,0.5207997852925389,,0.0050319606587727935,0.04886843046948372,,0.5207997852925389
이상지질혈증 유무,"Others, None, NAFL, Probable NASH",0.5206548638873025,0.5084541062801932,,-0.04639258056105385,0.018466346893861625,,0.5206548638873025
Ischemic Heart Diseae 유무,"Others, None, NAFL",0.5206398348813209,,,-0.10912193659808248,,,0.5206398348813209
Ischemic Heart Diseae 유무,"Others, Probable NASH, NASH",0.508999653859467,0.508999653859467,0.5204356613518977,-0.03047188401886709,-0.03047188401886709,0.08590427449827007,0.5204356613518977
SMA (Area),"None, NAFL, Probable NASH",0.5006067961165048,0.5203972088030059,,-0.0008229397258747736,0.033961993047465035,,0.5203972088030059
고혈압유무,"Others, None, NAFL",0.5201238390092879,,,0.05810001467111502,,,0.5201238390092879
LDL,"Others, None, NAFL",0.5201238390092879,,,0.03655257789290185,,,0.5201238390092879
고혈압유무,"Probable NASH, NASH",,,0.5199572344975053,,,0.0421185992143406,0.5199572344975053
Liver (PDFF),"Others, Cirrhosis",0.5198902606310014,0.5198902606310014,0.5198902606310014,0.03445685073445652,0.03445685073445652,0.03445685073445652,0.5198902606310014
Spleen (HU),"NAFL, Probable NASH",,0.5198321891685735,,,-0.034155517312101584,,0.5198321891685735
Ischemic Heart Diseae 유무,"Others, None, NAFL, Probable NASH",0.5197030268418047,0.5076489533011271,,-0.10463777797978364,-0.03950432652834585,,0.5197030268418047
PLT,"NAFL, Probable NASH, NASH",,0.5193474340055746,0.505331847843387,,0.03191725685690259,0.00892758811171201,0.5193474340055746
Smoking,"Others, None, NAFL, Probable NASH, NASH, Cirrhosis",0.5118570988604866,0.5190022111663903,0.5,0.028182537608620408,-0.05505139133954293,0.0,0.5190022111663903
PLT,"Others, None, NAFL",0.5189198486412109,,,0.032727011859984285,,,0.5189198486412109
Waist to Height,"Probable NASH, NASH",,,0.5188880969351389,,,0.03239349809172873,0.5188880969351389
Spleen (HU),"Others, NASH, Cirrhosis",0.5185185185185185,0.5185185185185185,0.5185185185185185,0.027191844065445527,0.027191844065445527,0.027191844065445527,0.5185185185185185
Nephropathy 유무,"Others, Cirrhosis",0.5185185185185185,0.5185185185185185,0.5185185185185185,0.13736056394868904,0.13736056394868904,0.13736056394868904,0.5185185185185185
Cerebrovascualr disease 유무,"Others, Cirrhosis",0.5185185185185185,0.5185185185185185,0.5185185185185185,-0.13736056394868904,-0.13736056394868904,-0.13736056394868904,0.5185185185185185
TG,"NAFL, Probable NASH, NASH, Cirrhosis",,0.5139434406912804,0.5183693733451016,,0.022126795156000023,0.031755066309329866,0.5183693733451016
Liver (PDFF),"Probable NASH, NASH",,,0.5181753385602281,,,0.03117110193732387,0.5181753385602281
Nephropathy 유무,"Probable NASH, NASH, Cirrhosis",,,0.5180335968379447,,,0.06841578944905655,0.5180335968379447
Cerebrovascualr disease 유무,"Others, None, NAFL, Probable NASH, NASH",0.5176351028216164,0.5095188646590516,0.5133063657653821,0.07124232321417535,0.04520036935950258,0.056968895589851104,0.5176351028216164
TG,"Probable NASH, NASH, Cirrhosis",,,0.5174160079051383,,,0.028667174439958865,0.5174160079051383
이상지질혈증 유무,"Others, Probable NASH, NASH",0.5126341294565594,0.5126341294565594,0.5174039973051875,-0.02267056584582219,-0.02267056584582219,0.03877203726131994,0.5174039973051875
Age,"Others, NASH, Cirrhosis",0.5172558922558923,0.5172558922558923,0.5172558922558923,-0.02534855803696484,-0.02534855803696484,-0.02534855803696484,0.5172558922558923
당뇨병/당뇨병 전단계 유무,"Others, NAFL",0.5172189733593242,,,0.03984717839769195,,,0.5172189733593242
SFA (Volume),"Probable NASH, NASH",,,0.5171062009978618,,,-0.029337507705716585,0.5171062009978618
SMA (Attenuation),"None, NAFL",0.5168128654970761,,,0.02659643886966281,,,0.5168128654970761
T.bil,"NAFL, Probable NASH",,0.5167810831426392,,,0.029012640834562713,,0.5167810831426392
LSM_C,"Others, NASH",0.5166970248937461,0.5166970248937461,0.5166970248937461,0.027820234202381187,0.027820234202381187,0.027820234202381187,0.5166970248937461
Cerebrovascualr disease 유무,"Others, None, NAFL",0.5165118679050567,,,0.08729754927846599,,,0.5165118679050567
고혈압유무,"None, NAFL",0.5164473684210525,,,0.04228188071823365,,,0.5164473684210525
Sex,"None, NAFL",0.5164473684210525,,,-0.030061629390242615,,,0.5164473684210525
PLT,"Others, NAFL, Probable NASH",0.5001797914419274,0.5163043478260869,,0.0002526732608596692,0.027009202801850516,,0.5163043478260869
PLT,"Others, None, NAFL, Probable NASH, NASH",0.5147058823529411,0.5160955347871236,0.5060144773259527,0.021670764497574175,0.027879521191082026,0.009392891443380316,0.5160955347871236
Nephropathy 유무,"Others, NAFL, Probable NASH",0.5145631067961165,0.5157867494824017,,0.07869045140076296,0.1005492380618516,,0.5157867494824017
Spleen (HU),"Others, Cirrhosis",0.5157750342935528,0.5157750342935528,0.5157750342935528,-0.027327847134224138,-0.027327847134224138,-0.027327847134224138,0.5157750342935528
Sex,"NAFL, Probable NASH",,0.5152555301296721,,,-0.030337995560696572,,0.5152555301296721
LDL,"Others, NASH",0.5145719489981786,0.5145719489981786,0.5145719489981786,-0.026549506462399588,-0.026549506462399588,-0.026549506462399588,0.5145719489981786
Cerebrovascualr disease 유무,"Others, None, NAFL, Probable NASH",0.5144679230915666,0.5032206119162641,,0.07037743018891648,0.01523535933757913,,0.5144679230915666
Age,"Others, Probable NASH, NASH, Cirrhosis",0.5143725815367607,0.5143725815367607,0.5137764632627646,-0.01860684454229975,-0.01860684454229975,-0.023765347629947378,0.5143725815367607
T.bil,"None, NAFL, Probable NASH, NASH, Cirrhosis",0.5142888307155322,0.5128524046434495,0.5137795275590551,-0.015639914334077385,0.021646848288170536,0.023550107759871857,0.5142888307155322
Cerebrovascualr disease 유무,"Others, NASH",0.5142683667273832,0.5142683667273832,0.5142683667273832,0.05684954720812389,0.05684954720812389,0.05684954720812389,0.5142683667273832
Ischemic Heart Diseae 유무,"Others, NASH, Cirrhosis",0.5140993265993266,0.5140993265993266,0.5140993265993266,0.04063858448841227,0.04063858448841227,0.04063858448841227,0.5140993265993266
Smoking,"Probable NASH, NASH",,,0.5138987883107626,,,0.045312582042548226,0.5138987883107626
Cerebrovascualr disease 유무,"Others, None, NAFL, Probable NASH, NASH, Cirrhosis",0.5137562878554562,0.503869541182974,0.5032467532467532,0.056375321279475164,0.019329016344316923,0.01569412051435861,0.5137562878554562
ALT,"NAFL, Probable NASH, NASH, Cirrhosis",,0.5085755433359518,0.5133495145631068,,-0.013594256145490907,0.023053103369053182,0.5133495145631068
VFA (Volume),"Probable NASH, NASH",,,0.5131860299358517,,,-0.022614328856489865,0.5131860299358517
Liver (HU),"Others, Cirrhosis",0.5130315500685871,0.5130315500685871,0.5130315500685871,0.022575178067402547,0.022575178067402547,0.022575178067402547,0.5130315500685871
HbA1c,"Others, NAFL",0.5129954515919428,,,0.023316259695670947,,,0.5129954515919428
Nephropathy 유무,"NAFL, Probable NASH",,0.5129672006102212,,,0.07667114370239703,,0.5129672006102212
Nephropathy 유무,"Others, None, NAFL, Probable NASH",0.5047591852274891,0.5124798711755234,,0.028163762850777627,0.07182163150854796,,0.5124798711755234
PLT,"Others, NAFL, Probable NASH, NASH",0.5022583559168925,0.5124054294615042,0.5029003783102144,-0.0027256956045673963,0.021331652263513863,0.004684598794321593,0.5124054294615042
Cerebrovascualr disease 유무,"Others, Probable NASH, NASH",0.5095188646590516,0.5095188646590516,0.5122389400404223,0.03431926973324541,0.03431926973324541,0.05478343629056201,0.5122389400404223
SMA (Attenuation),"Others, NASH, Cirrhosis",0.5122053872053872,0.5122053872053872,0.5122053872053872,0.017921897224952736,0.017921897224952736,0.017921897224952736,0.5122053872053872
Ischemic Heart Diseae 유무,"None, NAFL",0.5120614035087718,,,-0.07098103827645426,,,0.5120614035087718
Nephropathy 유무,"None, NAFL",0.5120614035087718,,,-0.07098103827645426,,,0.5120614035087718
BMI,"Probable NASH, NASH",,,0.5119387027797577,,,-0.020475185732274644,0.5119387027797577
Age,"Probable NASH, NASH, Cirrhosis",,,0.5117341897233202,,,-0.0193076999727971,0.5117341897233202
TFI,"Others, Cirrhosis",0.5116598079561042,0.5116598079561042,0.5116598079561042,-0.020198843533991755,-0.020198843533991755,-0.020198843533991755,0.5116598079561042
Liver/Spleen Volume,"Others, Probable NASH",0.5112721417069243,0.5112721417069243,,-0.018852795327477984,-0.018852795327477984,,0.5112721417069243
Ischemic Heart Diseae 유무,"None, NAFL, Probable NASH",0.5111245954692556,0.5014761137949544,,-0.057354432420940994,-0.00934328916333937,,0.5111245954692556
Cerebrovascualr disease 유무,"Probable NASH, NASH",,,0.5110477548111191,,,0.047545732658403284,0.5110477548111191
이상지질혈증 유무,"Others, NASH, Cirrhosis",0.5109427609427609,0.5109427609427609,0.5109427609427609,0.02000393015223663,0.02000393015223663,0.02000393015223663,0.5109427609427609
Liver (HU),"Probable NASH, NASH, Cirrhosis",,,0.5106225296442688,,,-0.017472140845739875,0.5106225296442688
Spleen (HU),"Probable NASH, NASH",,,0.510334996436208,,,-0.017724744238870438,0.510334996436208
Liver/Spleen Volume,"Others, None, NAFL",0.5101479188166496,,,-0.017550317810300597,,,0.5101479188166496
SFA (Attenuation),"Others, None, NAFL",0.5101479188166494,,,-0.017550317810300597,,,0.5101479188166494
Cerebrovascualr disease 유무,"Others, NAFL, Probable NASH, NASH",0.5089205058717254,0.5042278593680463,0.5097099621689786,0.027905126637769458,0.018842684351219385,0.040648529551771166,0.5097099621689786
T.bil,"Probable NASH, NASH, Cirrhosis",,,0.5095108695652174,,,0.015703811708236835,0.5095108695652174
당뇨병/당뇨병 전단계 유무,"Probable NASH, NASH",,,0.5094440484675695,,,-0.019453257946271084,0.5094440484675695
PT INR,"Probable NASH, NASH",,,0.5094440484675695,,,0.01623117092451377,0.5094440484675695
Nephropathy 유무,"None, NAFL, Probable NASH",0.5062702265372168,0.509393451422437,,-0.028109615767426713,0.05170041906588132,,0.509393451422437
PLT,"Probable NASH, NASH",,,0.5090876692801141,,,-0.015586314438566463,0.5090876692801141
Age,"Others, Probable NASH",0.5088566827697263,0.5088566827697263,,-0.014818283513459344,-0.014818283513459344,,0.5088566827697263
Nephropathy 유무,"Others, NAFL",0.5087719298245614,,,0.07554494477488187,,,0.5087719298245614
Cerebrovascualr disease 유무,"NAFL, Probable NASH, NASH",,0.5017215937038859,0.5085150405857075,,0.007199508922082455,0.03614208009577959,0.5085150405857075
PLT,"Others, Probable NASH, NASH",0.5022499134648668,0.5022499134648668,0.5080844374578936,-0.003126493579915454,-0.003126493579915454,-0.013947427375151311,0.5080844374578936
SFI,"Probable NASH, NASH",,,0.50784034212402,,,0.013446357698453435,0.50784034212402
Cerebrovascualr disease 유무,"Others, NAFL",0.5077972709551657,,,0.03419927840283847,,,0.5077972709551657
Smoking,"None, NAFL",0.5076754385964912,,,-0.017605954550308552,,,0.5076754385964912
이상지질혈증 유무,"None, NAFL",0.5076754385964912,,,-0.017605954550308552,,,0.5076754385964912
SFA (Attenuation),"Others, NASH",0.5075895567698846,0.5075895567698846,0.5075895567698846,0.012125487460002186,0.012125487460002186,0.012125487460002186,0.5075895567698846
PLT,"Others, NASH",0.5063752276867031,0.5063752276867031,0.5063752276867031,-0.010186216760824507,-0.010186216760824507,-0.010186216760824507,0.5063752276867031
SMA (Area),"None, NAFL",0.5062134502923976,,,-0.009829174207292455,,,0.5062134502923976
TFI,"Probable NASH, NASH",,,0.5060584461867427,,,0.01039036731244129,0.5060584461867427
VFI,"Probable NASH, NASH",,,0.5060584461867427,,,0.01039036731244129,0.5060584461867427
Cerebrovascualr disease 유무,"Others, NAFL, Probable NASH",0.5057533261416757,0.5020703933747412,,0.02224656772691045,-0.00943658716953453,,0.5057533261416757
Spleen_Vl_Nor_WH,"Others, None, NAFL",0.5056759545923634,,,-0.009816279453218979,,,0.5056759545923634
CAP,"Probable NASH, NASH",,,0.5053456878118318,,,0.00917908328184904,0.5053456878118318
Cerebrovascualr disease 유무,"Others, NAFL, Probable NASH, NASH, Cirrhosis",0.5050416909055653,0.5014214641080312,0.5003496503496504,0.015877170569035988,-0.006613422500505543,-0.001640005510427773,0.5050416909055653
Cerebrovascualr disease 유무,"NAFL, Probable NASH",,0.5045766590389016,,,-0.02117370499942336,,0.5045766590389016
Cerebrovascualr disease 유무,"Others, NASH, Cirrhosis",0.5042087542087542,0.5042087542087542,0.5042087542087542,0.017495462702715934,0.017495462702715934,0.017495462702715934,0.5042087542087542
TG,"NAFL, Probable NASH",,0.5040045766590389,,,0.006915420057396766,,0.5040045766590389
당뇨병/당뇨병 전단계 유무,"Probable NASH, NASH, Cirrhosis",,,0.5039525691699605,,,-0.007711603606138759,0.5039525691699605
Ischemic Heart Diseae 유무,"Others, NASH",0.5039465695203401,0.5039465695203401,0.5039465695203401,0.013452562649911967,0.013452562649911967,0.013452562649911967,0.5039465695203401
Cerebrovascualr disease 유무,"NAFL, Probable NASH, NASH, Cirrhosis",,0.5039277297721917,0.5015445719329215,,-0.016963070796778893,-0.007266765308484684,0.5039277297721917
Cerebrovascualr disease 유무,"Others, Probable NASH, NASH, Cirrhosis",0.503869541182974,0.503869541182974,0.5021793275217933,0.01417798033530378,0.01417798033530378,0.010640104290557322,0.503869541182974
BMI_C,"Probable NASH, NASH",,,0.5037419814682822,,,-0.006873883003167461,0.5037419814682822
SFI,"Others, NAFL",0.5035737491877843,,,-0.005782098603932097,,,0.5035737491877843
PLT,"Others, Probable NASH",0.5032206119162641,0.5032206119162641,,0.00538680380474855,0.00538680380474855,,0.5032206119162641
Cerebrovascualr disease 유무,"Others, Probable NASH",0.5032206119162641,0.5032206119162641,,0.015664608374449808,0.015664608374449808,,0.5032206119162641
PLT,"Others, NAFL",0.50227420402859,,,-0.0036801321284111455,,,0.50227420402859
LSM,"Others, NASH",0.5021250758955678,0.5021250758955678,0.5021250758955678,0.0034022892824859667,0.0034022892824859667,0.0034022892824859667,0.5021250758955678
Ischemic Heart Diseae 유무,"NAFL, Probable NASH",,0.5020976353928299,,,0.01511473915795961,,0.5020976353928299
AST,"None, NAFL",0.5014619883040936,,,0.002313844496762899,,,0.5014619883040936
Nephropathy 유무,"Others, None, NAFL",0.501031991744066,,,-0.007642946226593934,,,0.501031991744066
Cerebrovascualr disease 유무,"Probable NASH, NASH, Cirrhosis",,,0.5009881422924901,,,0.004537212554003922,0.5009881422924901
이상지질혈증 유무,"Others, NASH",0.5006071645415908,0.5006071645415908,0.5006071645415908,-0.0012274411455275255,-0.0012274411455275255,-0.0012274411455275255,0.5006071645415908
HbA1c,"Probable NASH, NASH, Cirrhosis",,,0.500494071146245,,,-0.0008391383264392034,0.500494071146245
Waist to Height,"Probable NASH, NASH, Cirrhosis",,,0.5002470355731226,,,-0.0004063288568776714,0.5002470355731226
