Feature,Subgroup Range,AUC (Advanced Fibrosis >1),AUC (Significant Fibrosis >2),Spearman Corr (Advanced Fibrosis >1),Spearman Corr (Significant Fibrosis >2),Max AUC
고혈압유무,NASH,0.5320366132723112,0.5090090090090089,0.06535708405603911,-0.018525667145890948,0.5320366132723112
Spleen_Vl_Nor_BSA,"None, NAFL, Probable NASH, NASH",0.5318156108597285,0.5118472509776858,0.04930038488246406,0.014393000040498786,0.5318156108597285
SFA (Area),"None, NAFL, Probable NASH, NASH, Cirrhosis",0.5047933730454207,0.5317460317460317,-0.008005366529399052,-0.047693177310096625,0.5317460317460317
Smoking,"Others, Probable NASH, NASH, Cirrhosis",0.5317129629629629,0.5302744425385936,0.10319261361512465,0.09344040696452295,0.5317129629629629
Smoking,"Probable NASH, NASH, Cirrhosis",0.5309604519774012,0.5240740740740741,0.09479663693821906,0.0728317032573882,0.5309604519774012
SMA (Attenuation),NASH,0.5308924485125858,0.5045045045045045,-0.05187130818079014,0.007623820483707631,0.5308924485125858
BMI,"Others, None, NAFL, Probable NASH, NASH",0.5308683100155451,0.5297937356760886,0.047199527587625294,0.03473630398105059,0.5308683100155451
LDL,"None, NAFL",0.5308441558441559,,-0.0239009792586704,,0.5308441558441559
Liver/Spleen Volume,"Others, NAFL, Probable NASH, NASH",0.5069389892642053,0.5306748466257669,0.01099889993008392,-0.03758533504436482,0.5306748466257669
SBP,"Probable NASH, NASH, Cirrhosis",0.5144632768361581,0.5306712962962963,-0.02488250320771852,-0.05213684383795595,0.5306712962962963
Cerebrovascualr disease 유무,"Others, NAFL, Probable NASH, NASH, Cirrhosis",0.5304726368159204,0.5179587283881762,0.14177524485458756,0.07456740975190444,0.5304726368159204
DBP,"Probable NASH, NASH, Cirrhosis",0.5227118644067796,0.5304398148148148,-0.039080572970415735,-0.05175298184931081,0.5304398148148148
Liver/Spleen HU,"Others, Probable NASH, NASH",0.5231772653156301,0.5303234501347709,0.039259119476779236,0.04270792579135345,0.5303234501347709
Waist,"Others, NASH, Cirrhosis",0.5301587301587302,0.5198412698412698,-0.05098912169203363,-0.03420980611692587,0.5301587301587302
Nephropathy 유무,"Others, NAFL, Probable NASH, NASH, Cirrhosis",0.5207889125799573,0.530117122141662,0.09672130406989356,0.12505093560878386,0.530117122141662
CAP,"NAFL, Probable NASH",0.5300963081861958,0.5166666666666667,0.035846715164283595,-0.009740617630837485,0.5300963081861958
Ischemic Heart Diseae 유무,"NAFL, Probable NASH",0.5300963081861958,0.51,0.14949496213123928,-0.024373333911071625,0.5300963081861958
HbA1c,"Others, NASH, Cirrhosis",0.5247619047619048,0.5300671550671551,-0.04327825133753279,-0.05359134575024382,0.5300671550671551
Waist to Height,"Others, Probable NASH, NASH",0.500582343349639,0.5299865229110512,0.0009864100371050058,-0.04223339328256063,0.5299865229110512
HbA1c,NASH,0.5297482837528604,0.5073198198198198,-0.05086484874552422,0.012615573537797312,0.5297482837528604
Liver/Spleen HU,"Others, NASH",0.5297157622739017,0.5257142857142857,-0.051459238289599314,-0.04017452379014023,0.5297157622739017
SFI,"None, NAFL, Probable NASH, NASH",0.5296945701357466,0.5233494363929148,0.04601369255696646,-0.02836678648758498,0.5296945701357466
Nephropathy 유무,"Others, None, NAFL, Probable NASH, NASH, Cirrhosis",0.5198915009041593,0.5294117647058822,0.09092083247722628,0.11834526708278773,0.5294117647058822
SFA (Area),"Others, None, NAFL, Probable NASH, NASH, Cirrhosis",0.5123191681735986,0.529314535731648,-0.020315552008800402,-0.0425563356239629,0.529314535731648
T.chol,"Others, Probable NASH",0.5189655172413793,0.5289855072463768,-0.026553183327919554,0.022857447028716216,0.5289855072463768
Liver/Spleen HU,"None, NAFL, Probable NASH, NASH",0.5288461538461539,0.5031055900621118,-0.04469901562676742,0.003772922340713274,0.5288461538461539
SFI,"Others, None, NAFL, Probable NASH, NASH",0.5179880079946702,0.528838808250573,0.027504636138688414,-0.033622808659584225,0.528838808250573
SFA (Attenuation),"Others, None, NAFL, Probable NASH, NASH",0.528758605374195,0.512987012987013,0.043973461480989504,-0.01514139727716376,0.528758605374195
Liver/Spleen HU,"Others, NAFL, Probable NASH",0.5286865813181603,0.5059523809523809,0.03510566505026615,0.003560951892751562,0.5286865813181603
LDL,"NAFL, Probable NASH, NASH",0.5266140109890111,0.5285212219518789,-0.04744530502558895,-0.040521220889192695,0.5285212219518789
Spleen_Vl_Nor_WH,"Others, None, NAFL, Probable NASH, NASH",0.5170997113035753,0.5284568372803667,-0.026146382502209974,0.033177473445550006,0.5284568372803667
Cerebrovascualr disease 유무,NAFL,0.5283018867924528,,-0.0647523908238176,,0.5283018867924528
SMI,NAFL,0.5283018867924528,,-0.025047589243803372,,0.5283018867924528
eGFR,"Others, Probable NASH, NASH, Cirrhosis",0.5282407407407408,0.5220411663807891,-0.04891457362681408,-0.03621125158314091,0.5282407407407408
Nephropathy 유무,"NAFL, Probable NASH, NASH, Cirrhosis",0.5201175406871609,0.5280481211138146,0.08895864384368452,0.11341007712556968,0.5280481211138146
DBP,"Others, Cirrhosis",0.5276988636363636,0.5171703296703297,-0.0472180545211618,0.029764879648688,0.5276988636363636
Nephropathy 유무,"None, NAFL, Probable NASH, NASH, Cirrhosis",0.5195923306031273,0.5276627559236254,0.08574082731541247,0.10889898506253629,0.5276627559236254
Liver (PDFF),"None, NAFL, Probable NASH, NASH",0.5158371040723981,0.527490223142397,-0.024540636030382115,0.03339734960853601,0.527490223142397
AST,"Others, Probable NASH",0.5166666666666666,0.5271739130434783,0.023334255552493226,0.021428525899741733,0.5271739130434783
BMI,"None, NAFL, Probable NASH, NASH",0.5271493212669682,0.5152979066022544,0.042069851713158364,0.018585219887514694,0.5271493212669682
SFA (Area),"None, NAFL, Probable NASH, NASH",0.5078478506787331,0.5270301357257878,0.01216076709495704,-0.03283841297727585,0.5270301357257878
BMI_C,"Others, Probable NASH, NASH",0.5270207314232471,0.5085916442048518,-0.04864587931900384,0.012861059434073209,0.5270207314232471
Cerebrovascualr disease 유무,"None, NAFL, Probable NASH, NASH, Cirrhosis",0.5269452717795978,0.521509086726478,0.1297300839103997,0.09315516070062581,0.5269452717795978
Liver (PDFF),"None, NAFL, Probable NASH",0.5252844500632112,0.5268817204301075,-0.027431977594377453,0.014142588193794391,0.5268817204301075
Ischemic Heart Diseae 유무,"None, NAFL, Probable NASH",0.5268647281921618,0.5120967741935484,0.11080113679819749,-0.024193548387096777,0.5268647281921618
DBP,"Probable NASH, NASH",0.5093573446327684,0.5266203703703705,0.01613214802830082,0.04008057267264201,0.5266203703703705
Nephropathy 유무,"Others, Probable NASH, NASH, Cirrhosis",0.5189814814814815,0.5265866209262435,0.08262368404030689,0.10977017782738893,0.5265866209262435
Spleen (Volume),"NASH, Cirrhosis",0.5264214046822744,0.5156332803391627,0.040217261285519695,-0.02673449957744509,0.5264214046822744
BMI_C,"Others, NAFL, Probable NASH, NASH",0.5016365540717466,0.5264022787028922,0.0027641486252908873,0.034471123146314286,0.5264022787028922
DBP,"Others, None, NAFL, Probable NASH, NASH, Cirrhosis",0.5261452682338758,0.505396208070005,0.04313804410347296,0.007837724557927972,0.5261452682338758
HbA1c,"None, NAFL",0.525974025974026,,0.021739055126481225,,0.525974025974026
VFA (Area),"Others, NASH, Cirrhosis",0.5238095238095237,0.525946275946276,-0.04025456975686865,-0.04473590030674921,0.525946275946276
SFA (Attenuation),"None, NAFL, Probable NASH, NASH",0.5043834841628959,0.5256498734759605,0.006792497472695049,-0.031161543777002223,0.5256498734759605
Liver (PDFF),"Others, NAFL, Probable NASH, NASH",0.5111285676878765,0.525635407537248,-0.017639745170889308,0.03141060142993346,0.525635407537248
eGFR,"Probable NASH, NASH, Cirrhosis",0.5250847457627119,0.5040509259259259,0.04313863765145044,0.006883293050365561,0.5250847457627119
Spleen (HU),"Others, NASH",0.5007751937984497,0.525079365079365,-0.0013424149119025907,-0.0391825602397664,0.525079365079365
Alb,"Others, NAFL, Probable NASH",0.50592697961119,0.5248015873015873,0.007271061503725741,-0.014873762409470328,0.5248015873015873
SFA (Attenuation),"Others, None, NAFL, Probable NASH",0.5247563352826511,0.515,0.028203895644256807,-0.00826505870795364,0.5247563352826511
Cerebrovascualr disease 유무,"NAFL, Probable NASH, NASH, Cirrhosis",0.5245818264014467,0.5187888618545553,0.1142640863176781,0.07986025336703235,0.5245818264014467
Smoking,"NASH, Cirrhosis",0.5040133779264213,0.5243773184949655,0.010276926028245849,0.07013009998868443,0.5243773184949655
BMI,"Others, NASH, Cirrhosis",0.5242857142857142,0.509004884004884,-0.0410599041490804,-0.015526080815060593,0.5242857142857142
Liver (HU),NAFL,0.5235849056603774,,0.020872991036502808,,0.5235849056603774
Spleen (Volume),"Others, None, NAFL, Probable NASH, NASH",0.523428825227626,0.5143239113827349,-0.03582393966211886,-0.01670007052628356,0.523428825227626
HbA1c,"Others, None, NAFL",0.5202020202020201,0.5233644859813085,0.021608291179422916,0.008660338957695511,0.5233644859813085
VFI,"Others, NASH",0.5054263565891473,0.5231746031746032,-0.009396904383318135,-0.0362066695886449,0.5231746031746032
eGFR,"NASH, Cirrhosis",0.5076923076923077,0.5230524642289349,-0.0117089260105704,-0.03942240583870184,0.5230524642289349
LDL,NASH,0.522883295194508,0.5056306306306306,0.04359193297286837,0.010811734422435361,0.522883295194508
Liver (HU),"Others, NAFL, Probable NASH, NASH",0.511783189316575,0.5225679228746714,0.01867737723976515,-0.027652067925496977,0.5225679228746714
HbA1c,"Others, None, NAFL, Probable NASH, NASH, Cirrhosis",0.5225663050030138,0.5003403014098201,0.03945407753754644,-0.000523756167277163,0.5225663050030138
Liver (PDFF),"Others, NASH",0.5136950904392764,0.5225396825396825,-0.02371599677694577,0.03521470603827107,0.5225396825396825
Sex,"Others, Probable NASH, NASH, Cirrhosis",0.5224537037037038,0.5024871355060034,-0.04614153561758468,-0.0048478623330053166,0.5224537037037038
TG,"Others, None, NAFL, Probable NASH, NASH",0.5153231179213857,0.5221543162719634,-0.023476744823261213,-0.02588111215048849,0.5221543162719634
eGFR,"Others, None, NAFL, Probable NASH, NASH, Cirrhosis",0.5221518987341772,0.5133203694701022,-0.03653076377095763,-0.019337397629818336,0.5221518987341772
LDL,"Others, NAFL, Probable NASH, NASH",0.5181984812778214,0.5220201577563541,-0.03207159158344205,-0.029997757043912898,0.5220201577563541
SFA (Area),"Others, Cirrhosis",0.515625,0.521978021978022,-0.02659975882994657,0.03804745713945685,0.521978021978022
Nephropathy 유무,NASH,0.5091533180778032,0.5219594594594594,0.029792523898988916,0.07204455350973932,0.5219594594594594
LDL,"Probable NASH, NASH",0.5218926553672317,0.5157407407407407,0.04311648300637045,0.027073867858015462,0.5218926553672317
Spleen (Volume),"Others, Probable NASH, NASH",0.5217796412764966,0.5181940700808625,0.03689173538772722,0.025624755474812067,0.5217796412764966
HbA1c,"Others, Probable NASH, NASH, Cirrhosis",0.5030092592592593,0.5216123499142368,0.005430992515661251,-0.03699715794352911,0.5216123499142368
Weight,"Others, NAFL, Probable NASH",0.5215742057847321,0.5079365079365079,-0.02640755164054235,-0.004748973586318648,0.5215742057847321
AST,"Others, Probable NASH, NASH, Cirrhosis",0.5202160493827159,0.5215265866209262,-0.03501965576783626,-0.03537020105694395,0.5215265866209262
당뇨병/당뇨병 전단계 유무,"NASH, Cirrhosis",0.5214046822742475,0.5169581346051935,0.03836107279983858,0.03414486424203571,0.5214046822742475
AST,"Probable NASH, NASH, Cirrhosis",0.5213559322033898,0.5081018518518519,0.03673158818501772,0.013768629274345367,0.5213559322033898
Nephropathy 유무,"Probable NASH, NASH, Cirrhosis",0.5145762711864407,0.5212962962962963,0.05781716750894202,0.08346409493927864,0.5212962962962963
Sex,"Others, NASH",0.503875968992248,0.5212698412698412,-0.008243768160365015,0.04081403371197981,0.5212698412698412
PT INR,NAFL,0.5212264150943396,,0.01881467774230371,,0.5212264150943396
당뇨병/당뇨병 전단계 유무,"None, NAFL",0.5211038961038962,,0.02413283783836529,,0.5211038961038962
VFI,"Others, NAFL, Probable NASH, NASH",0.5210788164440953,0.5109553023663452,0.033411752617802104,-0.013423333944416008,0.5210788164440953
LDL,"Others, Probable NASH, NASH",0.520964360587002,0.5151617250673854,0.040670442869346034,0.024456674408376886,0.520964360587002
HbA1c,"None, NAFL, Probable NASH, NASH, Cirrhosis",0.5208023082650781,0.5041982976765584,0.036637784526021636,-0.006651471323483758,0.5208023082650781
Spleen_Vl_Nor_BSA,"Others, NAFL, Probable NASH, NASH",0.5081173081958628,0.5205959684487292,0.012866637654060436,0.02523586781550209,0.5205959684487292
Spleen_Vl_Nor_BSA,"Others, NASH",0.5204134366925065,0.5034920634920634,0.03535025934676823,-0.00545579952705608,0.5204134366925065
Glucose,"NASH, Cirrhosis",0.5096989966555184,0.5204027556968733,0.014765443911042866,-0.03489585805973566,0.5204027556968733
Smoking,"Others, NASH",0.5020671834625323,0.5203174603174604,0.007188851546895895,0.06374552583116767,0.5203174603174604
Spleen (Volume),"None, NAFL, Probable NASH, NASH",0.5021210407239819,0.5201288244766505,0.0032866923254976045,-0.024454126282400852,0.5201288244766505
Smoking,"Probable NASH, NASH",0.5201271186440678,0.5055555555555555,0.06592137657133755,0.015891043154093204,0.5201271186440678
Liver/Spleen HU,"Others, None, NAFL, Probable NASH",0.5044834307992203,0.52,-0.005107792124550445,-0.01102007827727152,0.52
SBP,"NAFL, Probable NASH, NASH",0.5195741758241759,0.5152743984860773,0.031568318582380836,-0.0196319556706272,0.5195741758241759
Smoking,"Others, Probable NASH, NASH",0.5195667365478686,0.5111185983827494,0.06701288249898153,0.031662226319287654,0.5195667365478686
Waist to Height,"Others, Probable NASH, NASH, Cirrhosis",0.5006172839506173,0.5195540308747857,-0.0010691671651659738,-0.03212504157459162,0.5195540308747857
Smoking,"None, NAFL, Probable NASH, NASH",0.5195135746606334,0.5189786059351277,-0.049778652478950504,-0.03795721187025535,0.5195135746606334
Cerebrovascualr disease 유무,"None, NAFL",0.5194805194805194,,-0.04469901562676742,,0.5194805194805194
VFA (Volume),"Others, None, NAFL, Probable NASH, NASH",0.5194314901176993,0.5190985485103132,0.029711798297965875,-0.022266760701711415,0.5194314901176993
Cerebrovascualr disease 유무,"Others, Cirrhosis",0.515625,0.5192307692307692,0.11389336290235504,-0.1425457938284089,0.5192307692307692
VFA (Volume),"Others, NAFL, Probable NASH",0.5187292555713608,0.5178571428571428,0.022920227594801862,-0.010682855678254687,0.5187292555713608
DBP,"NAFL, Probable NASH, NASH, Cirrhosis",0.5184787522603979,0.5085834009191674,0.03154083441280016,-0.013396598455553048,0.5184787522603979
Nephropathy 유무,"Others, Cirrhosis",0.515625,0.5178571428571429,0.11389336290235504,0.13236395141209398,0.5178571428571429
Glucose,NASH,0.5120137299771167,0.517454954954955,0.020176443743807646,-0.029548555391020692,0.517454954954955
Smoking,"Others, None, NAFL, Probable NASH, NASH",0.5169886742171885,0.5132734912146677,-0.04456107263314969,-0.026546982429335366,0.5169886742171885
Liver/Spleen Volume,"None, NAFL, Probable NASH, NASH",0.5166855203619909,0.5047158960202438,0.025855312960581155,-0.005729252443305342,0.5166855203619909
eGFR,"NAFL, Probable NASH, NASH, Cirrhosis",0.5164443942133815,0.5093944309272777,0.02805462012524862,0.014655194857607506,0.5164443942133815
BMI,"Others, None, NAFL, Probable NASH, NASH, Cirrhosis",0.5016576250753466,0.5161886242100147,0.0027336009330964054,-0.02350134454316327,0.5161886242100147
Liver/Spleen HU,"Others, NAFL, Probable NASH, NASH",0.5154490704372872,0.5113935144609991,-0.024488116825469863,-0.013960267302192648,0.5154490704372872
HbA1c,"Others, NAFL, Probable NASH, NASH, Cirrhosis",0.5153695806680881,0.5069157836029001,0.027307931950534988,-0.01096607706462226,0.5153695806680881
DBP,NASH,0.504004576659039,0.5152027027027027,-0.006728863973559381,0.02574878296058813,0.5152027027027027
VFA (Area),"Others, None, NAFL, Probable NASH, NASH, Cirrhosis",0.512997287522604,0.5150704910063199,0.021433839275339876,-0.02187804982326451,0.5150704910063199
SBP,"NAFL, Probable NASH, NASH, Cirrhosis",0.5150316455696202,0.5085834009191673,0.02565449411023285,-0.013395253377000324,0.5150316455696202
LDL,"Others, NASH",0.5149870801033591,0.5012698412698413,0.029597124771787674,0.0022624642564189686,0.5149870801033591
당뇨병/당뇨병 전단계 유무,NASH,0.5148741418764302,0.509009009009009,0.02993016670038152,0.018272795920087764,0.5148741418764302
eGFR,"Others, NAFL, Probable NASH, NASH, Cirrhosis",0.5147476901208244,0.5062465142219743,-0.02486310552992102,-0.009398362836615815,0.5147476901208244
Nephropathy 유무,"Others, NASH, Cirrhosis",0.5134920634920634,0.5146520146520146,0.055081118554648194,0.061001201449557,0.5146520146520146
AST,"Probable NASH, NASH",0.5104166666666666,0.514351851851852,0.01795024379138601,-0.021598807714026766,0.514351851851852
BMI_C,"Others, NAFL, Probable NASH, NASH, Cirrhosis",0.5141702203269367,0.5081985499163414,-0.025479759028935768,-0.01315645435610353,0.5141702203269367
VFI,NAFL,0.5141509433962265,,0.012523794621901686,,0.5141509433962265
DBP,"Others, NAFL, Probable NASH, NASH, Cirrhosis",0.5141257995735607,0.5029001673173452,0.02382604812676397,-0.004365611990531031,0.5141257995735607
Waist,"Others, None, NAFL, Probable NASH, NASH, Cirrhosis",0.5128465943339361,0.5139523578026253,0.021185330993886656,-0.02025483967508682,0.5139523578026253
Smoking,"NAFL, Probable NASH, NASH",0.5137362637362637,0.513787510137875,-0.03751058064819562,-0.03000561230114707,0.513787510137875
Spleen (Volume),"Others, NAFL, Probable NASH, NASH",0.5134852055511914,0.504820333041192,-0.02137522061884234,-0.0059062669355430435,0.5134852055511914
